@RELATION hand

@ATTRIBUTE f111 NUMERIC
@ATTRIBUTE f112 NUMERIC
@ATTRIBUTE f113 NUMERIC
@ATTRIBUTE f121 NUMERIC
@ATTRIBUTE f122 NUMERIC
@ATTRIBUTE f123 NUMERIC
@ATTRIBUTE f131 NUMERIC
@ATTRIBUTE f132 NUMERIC
@ATTRIBUTE f133 NUMERIC
@ATTRIBUTE f141 NUMERIC
@ATTRIBUTE f142 NUMERIC
@ATTRIBUTE f143 NUMERIC
@ATTRIBUTE f211 NUMERIC
@ATTRIBUTE f212 NUMERIC
@ATTRIBUTE f213 NUMERIC
@ATTRIBUTE f221 NUMERIC
@ATTRIBUTE f222 NUMERIC
@ATTRIBUTE f223 NUMERIC
@ATTRIBUTE f231 NUMERIC
@ATTRIBUTE f232 NUMERIC
@ATTRIBUTE f233 NUMERIC
@ATTRIBUTE f241 NUMERIC
@ATTRIBUTE f242 NUMERIC
@ATTRIBUTE f243 NUMERIC
@ATTRIBUTE f311 NUMERIC
@ATTRIBUTE f312 NUMERIC
@ATTRIBUTE f313 NUMERIC
@ATTRIBUTE f321 NUMERIC
@ATTRIBUTE f322 NUMERIC
@ATTRIBUTE f323 NUMERIC
@ATTRIBUTE f331 NUMERIC
@ATTRIBUTE f332 NUMERIC
@ATTRIBUTE f333 NUMERIC
@ATTRIBUTE f341 NUMERIC
@ATTRIBUTE f342 NUMERIC
@ATTRIBUTE f343 NUMERIC
@ATTRIBUTE f411 NUMERIC
@ATTRIBUTE f412 NUMERIC
@ATTRIBUTE f413 NUMERIC
@ATTRIBUTE f421 NUMERIC
@ATTRIBUTE f422 NUMERIC
@ATTRIBUTE f423 NUMERIC
@ATTRIBUTE f431 NUMERIC
@ATTRIBUTE f432 NUMERIC
@ATTRIBUTE f433 NUMERIC
@ATTRIBUTE f441 NUMERIC
@ATTRIBUTE f442 NUMERIC
@ATTRIBUTE f443 NUMERIC
@ATTRIBUTE f511 NUMERIC
@ATTRIBUTE f512 NUMERIC
@ATTRIBUTE f513 NUMERIC
@ATTRIBUTE f521 NUMERIC
@ATTRIBUTE f522 NUMERIC
@ATTRIBUTE f523 NUMERIC
@ATTRIBUTE f531 NUMERIC
@ATTRIBUTE f532 NUMERIC
@ATTRIBUTE f533 NUMERIC
@ATTRIBUTE f541 NUMERIC
@ATTRIBUTE f542 NUMERIC
@ATTRIBUTE f543 NUMERIC
@ATTRIBUTE class {open, closed, claw}

@DATA
77.6695, 199.006, 68.8249,67.8858, 209.963, 51.5782,56.1404, 226.355, 19.9769,57.6716, 232.677, -4.36909,91.6469, 237.288, 51.7307,86.9794, 252.123, 10.7884,79.9158, 233.025, -5.66014,77.3551, 215.743, -1.03474,106.854, 234.196, 51.024,103.116, 246.435, 9.27633,90.139, 225.89, -7.77642,83.7209, 207.246, -1.49484,120.746, 226.978, 51.0474,119.623, 234.05, 14.8111,103.577, 213.583, -1.82012,92.3414, 196.06, -1.94565,131.641, 215.642, 48.8808,134.137, 224.724, 17.9071,119.255, 212.896, 4.1191,107.47, 201.342, 3.62967,closed
77.5374, 198.888, 68.8341,67.7361, 209.832, 51.5888,55.9639, 226.2, 19.9861,57.4967, 232.494, -4.36049,91.5161, 237.168, 51.7367,86.836, 252.01, 10.7954,79.7615, 232.919, -5.65352,77.1972, 215.638, -1.02719,106.722, 234.073, 51.0235,102.97, 246.319, 9.276,89.9831, 225.782, -7.77441,83.5646, 207.14, -1.48948,120.613, 226.852, 51.0406,119.476, 233.926, 14.806,103.418, 213.463, -1.81937,92.1776, 195.942, -1.94216,131.505, 215.514, 48.8687,133.983, 224.594, 17.9003,119.092, 212.76, 4.12711,107.318, 201.196, 3.64771,closed
77.4267, 198.79, 68.8418,67.6066, 209.718, 51.5972,55.8035, 226.059, 19.9929,57.3324, 232.328, -4.35429,91.4066, 237.068, 51.7417,86.7161, 251.917, 10.8008,79.6325, 232.831, -5.64878,77.0648, 215.551, -1.02145,106.612, 233.97, 51.023,102.85, 246.228, 9.27261,89.855, 225.702, -7.78121,83.4347, 207.061, -1.49602,120.501, 226.746, 51.0349,119.352, 233.821, 14.8019,103.285, 213.362, -1.81844,92.0399, 195.844, -1.9391,131.39, 215.407, 48.8585,133.851, 224.484, 17.8971,118.953, 212.641, 4.14089,107.194, 201.06, 3.67345,closed
77.3403, 198.713, 68.8478,67.5042, 209.63, 51.6055,55.6741, 225.954, 20.0025,57.1976, 232.205, -4.34479,91.3211, 236.989, 51.7456,86.6227, 251.845, 10.8047,79.532, 232.764, -5.64576,76.9615, 215.485, -1.01747,106.526, 233.89, 51.0226,102.755, 246.152, 9.27248,89.7536, 225.631, -7.77707,83.335, 206.993, -1.48494,120.414, 226.664, 51.0304,119.256, 233.74, 14.7989,103.18, 213.283, -1.81745,91.9322, 195.767, -1.93659,131.301, 215.323, 48.8505,133.745, 224.395, 17.8988,118.839, 212.539, 4.16245,107.097, 200.939, 3.70801,closed
77.2723, 198.652, 68.8525,67.4215, 209.56, 51.6128,55.5666, 225.869, 20.0117,57.0816, 232.107, -4.33623,91.2537, 236.928, 51.7487,86.5493, 251.788, 10.8075,79.453, 232.712, -5.64396,76.8799, 215.434, -1.01475,106.458, 233.826, 51.0223,102.68, 246.092, 9.27234,89.6736, 225.575, -7.77482,83.255, 206.939, -1.47894,120.345, 226.599, 51.0269,119.18, 233.675, 14.7966,103.098, 213.22, -1.81643,91.847, 195.706, -1.9345,131.23, 215.257, 48.8443,133.661, 224.326, 17.8997,118.75, 212.459, 4.17778,107.024, 200.844, 3.73207,closed
77.2177, 198.603, 68.8563,67.3493, 209.5, 51.6198,55.4678, 225.791, 20.0202,56.9844, 232.008, -4.32674,91.1997, 236.878, 51.7512,86.4906, 251.743, 10.8095,79.3898, 232.671, -5.64299,76.8145, 215.395, -1.01292,106.404, 233.775, 51.0221,102.62, 246.043, 9.27262,89.6099, 225.529, -7.76955,83.1918, 206.895, -1.46608,120.29, 226.547, 51.024,119.118, 233.62, 14.7979,103.029, 213.163, -1.80796,91.7747, 195.651, -1.92347,131.174, 215.204, 48.8393,133.594, 224.271, 17.8996,118.68, 212.397, 4.18647,106.966, 200.77, 3.7438,closed
77.1687, 198.56, 68.8597,67.2778, 209.443, 51.6274,55.3613, 225.711, 20.0305,56.8796, 231.902, -4.31443,91.1511, 236.834, 51.7534,86.438, 251.703, 10.8111,79.3332, 232.635, -5.64255,76.7557, 215.36, -1.01159,106.355, 233.73, 51.0219,102.567, 245.999, 9.2728,89.5531, 225.487, -7.76401,83.1349, 206.857, -1.45203,120.24, 226.5, 51.0215,119.061, 233.569, 14.8013,102.964, 213.107, -1.79396,91.7072, 195.596, -1.90448,131.123, 215.156, 48.8348,133.532, 224.219, 17.9025,118.613, 212.335, 4.20277,106.913, 200.692, 3.76708,closed
77.1278, 198.523, 68.8625,67.212, 209.393, 51.6363,55.2594, 225.639, 20.0435,56.7893, 231.797, -4.29722,91.1107, 236.797, 51.7552,86.3942, 251.67, 10.8122,79.2861, 232.606, -5.64253,76.7066, 215.331, -1.01074,106.314, 233.692, 51.0217,102.523, 245.963, 9.27248,89.5058, 225.454, -7.76149,83.0867, 206.826, -1.44427,120.199, 226.461, 51.0194,119.013, 233.525, 14.8047,102.91, 213.059, -1.78104,91.6502, 195.549, -1.88708,131.081, 215.116, 48.831,133.478, 224.176, 17.9063,118.556, 212.279, 4.22044,106.871, 200.621, 3.79288,closed
77.0935, 198.493, 68.8649,67.1535, 209.349, 51.6439,55.163, 225.572, 20.0551,56.6999, 231.7, -4.28108,91.0767, 236.766, 51.7568,86.3575, 251.642, 10.813,79.2467, 232.582, -5.64282,76.6654, 215.308, -1.01024,106.28, 233.66, 51.0216,102.486, 245.933, 9.27207,89.4662, 225.426, -7.7601,83.046, 206.8, -1.43919,120.164, 226.428, 51.0176,118.973, 233.488, 14.8079,102.864, 213.018, -1.76931,91.602, 195.51, -1.87137,131.045, 215.083, 48.8278,133.432, 224.138, 17.9112,118.506, 212.229, 4.23959,106.837, 200.555, 3.82048,closed
77.0586, 198.461, 68.8684,67.095, 209.302, 51.651,55.0639, 225.5, 20.0649,56.6059, 231.595, -4.266,91.0447, 236.732, 51.7577,86.3229, 251.611, 10.8127,79.2073, 232.554, -5.64331,76.623, 215.281, -1.00926,106.247, 233.624, 51.0205,102.45, 245.898, 9.27063,89.426, 225.393, -7.7577,83.0036, 206.77, -1.43124,120.131, 226.391, 51.0147,118.933, 233.444, 14.8098,102.817, 212.972, -1.75858,91.5511, 195.466, -1.85767,131.01, 215.044, 48.8237,133.386, 224.094, 17.9137,118.457, 212.174, 4.25614,106.804, 200.483, 3.84607,closed
77.0279, 198.434, 68.8714,67.0442, 209.262, 51.6583,54.9822, 225.441, 20.0749,56.5317, 231.508, -4.25215,91.0165, 236.703, 51.7584,86.2924, 251.584, 10.8123,79.1727, 232.53, -5.64398,76.5857, 215.258, -1.00856,106.219, 233.593, 51.0195,102.419, 245.866, 9.26929,89.3906, 225.363, -7.75559,82.9654, 206.743, -1.42405,120.101, 226.358, 51.0122,118.897, 233.404, 14.8137,102.773, 212.926, -1.74377,91.5073, 195.42, -1.83937,130.979, 215.009, 48.82,133.344, 224.055, 17.9166,118.413, 212.124, 4.2721,106.777, 200.416, 3.86997,closed
77.0007, 198.409, 68.8741,67.0051, 209.233, 51.6646,54.9242, 225.402, 20.0844,56.4758, 231.455, -4.2405,90.9916, 236.677, 51.7591,86.2655, 251.56, 10.8119,79.1422, 232.51, -5.6448,76.5526, 215.239, -1.00811,106.193, 233.565, 51.0186,102.392, 245.839, 9.26764,89.3601, 225.339, -7.75437,82.9314, 206.722, -1.41762,120.075, 226.328, 51.0099,118.865, 233.369, 14.8175,102.735, 212.885, -1.72978,91.4684, 195.378, -1.82219,130.951, 214.979, 48.8168,133.307, 224.02, 17.9207,118.373, 212.077, 4.29001,106.754, 200.351, 3.89622,closed
76.9779, 198.389, 68.8764,66.9719, 209.208, 51.67,54.8755, 225.369, 20.0923,56.4294, 231.41, -4.23102,90.9706, 236.655, 51.7597,86.2429, 251.54, 10.8114,79.1165, 232.492, -5.6457,76.5248, 215.222, -1.00788,106.172, 233.542, 51.0178,102.37, 245.816, 9.26563,89.3352, 225.319, -7.75412,82.9024, 206.706, -1.41188,120.053, 226.304, 51.008,118.832, 233.328, 14.8314,102.693, 212.826, -1.68617,91.4299, 195.317, -1.75926,130.928, 214.954, 48.814,133.274, 223.99, 17.925,118.338, 212.035, 4.30753,106.736, 200.291, 3.92159,closed
76.9408, 198.365, 68.8875,66.9282, 209.177, 51.6809,54.8223, 225.324, 20.1007,56.3778, 231.347, -4.22417,90.945, 236.62, 51.7561,86.2178, 251.496, 10.8021,79.0822, 232.447, -5.64891,76.4837, 215.18, -1.00426,106.145, 233.501, 51.0131,102.343, 245.764, 9.25666,89.2983, 225.267, -7.75332,82.8599, 206.66, -1.40054,120.024, 226.258, 51.0038,118.788, 233.247, 14.8487,102.63, 212.715, -1.61092,91.3704, 195.203, -1.63643,130.894, 214.903, 48.812,133.229, 223.922, 17.9293,118.286, 211.951, 4.33442,106.701, 200.191, 3.96545,closed
76.9079, 198.343, 68.8974,66.8895, 209.15, 51.6907,54.7756, 225.285, 20.1082,56.3298, 231.294, -4.21895,90.9223, 236.589, 51.7528,86.1955, 251.456, 10.7938,79.0518, 232.407, -5.65194,76.4472, 215.143, -1.00115,106.121, 233.465, 51.0089,102.318, 245.717, 9.24903,89.2654, 225.219, -7.75106,82.8227, 206.618, -1.38759,119.998, 226.217, 50.9999,118.749, 233.175, 14.8636,102.575, 212.618, -1.54564,91.318, 195.104, -1.52983,130.864, 214.858, 48.8102,133.189, 223.861, 17.9345,118.239, 211.874, 4.36246,106.671, 200.095, 4.01103,closed
76.8798, 198.325, 68.9059,66.8562, 209.127, 51.6994,54.7367, 225.252, 20.115,56.2927, 231.247, -4.21404,90.9029, 236.562, 51.7501,86.1765, 251.423, 10.7866,79.0258, 232.374, -5.65473,76.416, 215.112, -0.998651,106.101, 233.434, 51.0053,102.297, 245.676, 9.24268,89.2374, 225.178, -7.74776,82.7912, 206.581, -1.37335,119.975, 226.183, 50.9967,118.716, 233.115, 14.8757,102.529, 212.536, -1.49177,91.2736, 195.021, -1.44174,130.838, 214.82, 48.8087,133.153, 223.808, 17.9398,118.198, 211.806, 4.3888,106.645, 200.011, 4.05378,closed
76.8546, 198.308, 68.9135,66.8241, 209.107, 51.7085,54.697, 225.221, 20.1234,56.2546, 231.204, -4.20737,90.8855, 236.538, 51.7476,86.1595, 251.393, 10.78,79.0026, 232.344, -5.65744,76.3879, 215.084, -0.996548,106.083, 233.406, 51.002,102.278, 245.639, 9.23709,89.2125, 225.14, -7.74319,82.7632, 206.549, -1.35662,119.955, 226.151, 50.9938,118.686, 233.061, 14.886,102.488, 212.464, -1.44486,91.234, 194.948, -1.36495,130.815, 214.786, 48.8073,133.122, 223.761, 17.9439,118.161, 211.746, 4.41052,106.622, 199.938, 4.08864,closed
76.8319, 198.294, 68.9203,66.7923, 209.087, 51.7173,54.6552, 225.189, 20.1317,56.211, 231.159, -4.20245,90.8699, 236.517, 51.7454,86.1443, 251.366, 10.774,78.9818, 232.317, -5.66004,76.3627, 215.06, -0.99479,106.066, 233.381, 50.9991,102.261, 245.607, 9.23155,89.1901, 225.108, -7.74251,82.7372, 206.521, -1.34899,119.937, 226.123, 50.9911,118.66, 233.013, 14.895,102.452, 212.4, -1.40391,91.1987, 194.883, -1.29784,130.794, 214.755, 48.8061,133.094, 223.719, 17.9478,118.128, 211.692, 4.43087,106.602, 199.872, 4.12194,closed
76.8112, 198.28, 68.9265,66.7621, 209.066, 51.7244,54.6128, 225.153, 20.1372,56.167, 231.109, -4.19925,90.8556, 236.497, 51.7433,86.1304, 251.341, 10.7685,78.9628, 232.293, -5.66258,76.3397, 215.038, -0.993299,106.051, 233.358, 50.9965,102.246, 245.577, 9.22685,89.1694, 225.078, -7.74012,82.7144, 206.495, -1.33849,119.921, 226.098, 50.9888,118.637, 232.969, 14.9029,102.418, 212.343, -1.36728,91.1667, 194.825, -1.23776,130.775, 214.727, 48.8049,133.067, 223.679, 17.9525,118.097, 211.639, 4.45451,106.582, 199.808, 4.16287,closed
76.7844, 198.263, 68.9346,66.7231, 209.038, 51.733,54.5604, 225.103, 20.1425,56.1158, 231.038, -4.1977,90.8371, 236.472, 51.7407,86.1125, 251.31, 10.7611,78.9383, 232.263, -5.66609,76.3097, 215.01, -0.991519,106.032, 233.329, 50.993,102.225, 245.538, 9.22076,89.1426, 225.038, -7.73705,82.6841, 206.46, -1.32513,119.9, 226.065, 50.9856,118.606, 232.913, 14.9129,102.376, 212.269, -1.3207,91.1252, 194.75, -1.1613,130.751, 214.69, 48.8035,133.033, 223.627, 17.9586,118.056, 211.571, 4.48516,106.557, 199.724, 4.21643,closed
76.7759, 198.257, 68.9371,66.71, 209.028, 51.7355,54.5435, 225.084, 20.1431,56.1019, 231.01, -4.19848,90.8312, 236.464, 51.7398,86.1068, 251.3, 10.7588,78.9306, 232.253, -5.66727,76.3002, 215.001, -0.991005,106.026, 233.319, 50.9919,102.219, 245.526, 9.21878,89.1342, 225.026, -7.73616,82.6745, 206.45, -1.32088,119.893, 226.054, 50.9846,118.596, 232.895, 14.9159,102.362, 212.246, -1.30623,91.1122, 194.727, -1.13751,130.743, 214.678, 48.803,133.022, 223.611, 17.9598,118.045, 211.551, 4.49256,106.55, 199.699, 4.2293,closed
76.7616, 198.248, 68.9414,66.685, 209.009, 51.7401,54.5056, 225.046, 20.145,56.0696, 230.952, -4.19737,90.8213, 236.45, 51.7384,86.0973, 251.284, 10.7548,78.9176, 232.237, -5.66939,76.2843, 214.986, -0.990242,106.015, 233.304, 50.9901,102.208, 245.505, 9.2156,89.12, 225.005, -7.73381,82.6594, 206.431, -1.31198,119.881, 226.036, 50.983,118.58, 232.866, 14.9209,102.34, 212.207, -1.2824,91.0903, 194.688, -1.09832,130.73, 214.659, 48.8022,133.004, 223.584, 17.9624,118.024, 211.517, 4.50656,106.537, 199.657, 4.25314,closed
76.7477, 198.239, 68.9456,66.6614, 208.995, 51.7466,54.4701, 225.021, 20.1519,56.035, 230.914, -4.1915,90.8117, 236.437, 51.7371,86.0881, 251.268, 10.7508,78.9049, 232.222, -5.67154,76.2687, 214.972, -0.989554,106.005, 233.288, 50.9883,102.198, 245.486, 9.21194,89.1063, 224.986, -7.73385,82.6443, 206.415, -1.30756,119.87, 226.019, 50.9814,118.564, 232.837, 14.9257,102.318, 212.169, -1.25932,91.069, 194.65, -1.06036,130.717, 214.64, 48.8014,132.987, 223.557, 17.9653,118.003, 211.482, 4.52161,106.523, 199.615, 4.27968,closed
76.7347, 198.23, 68.9495,66.6403, 208.982, 51.7527,54.4385, 224.999, 20.1587,56.0036, 230.882, -4.18549,90.8027, 236.425, 51.7358,86.0796, 251.253, 10.7471,78.8933, 232.207, -5.67363,76.2542, 214.96, -0.988987,105.996, 233.274, 50.9866,102.189, 245.47, 9.20725,89.0947, 224.973, -7.73751,82.6303, 206.404, -1.30831,119.86, 226.003, 50.9799,118.55, 232.811, 14.9301,102.298, 212.135, -1.23821,91.0493, 194.615, -1.02562,130.705, 214.622, 48.8007,132.971, 223.533, 17.9678,117.984, 211.45, 4.53521,106.511, 199.576, 4.30342,closed
76.7232, 198.223, 68.953,66.6219, 208.969, 51.7569,54.411, 224.976, 20.1621,55.9767, 230.848, -4.18302,90.7948, 236.414, 51.7346,86.072, 251.24, 10.7437,78.8829, 232.195, -5.67557,76.2414, 214.948, -0.988546,105.988, 233.261, 50.9852,102.181, 245.456, 9.20294,89.0846, 224.962, -7.74073,82.6181, 206.395, -1.30833,119.851, 225.989, 50.9785,118.537, 232.787, 14.9339,102.28, 212.104, -1.21964,91.0318, 194.584, -0.995021,130.695, 214.606, 48.8001,132.956, 223.51, 17.9705,117.967, 211.421, 4.54821,106.5, 199.54, 4.3255,closed
76.7116, 198.213, 68.9567,66.5976, 208.952, 51.7637,54.3701, 224.945, 20.1701,55.9344, 230.804, -4.17644,90.7869, 236.4, 51.7331,86.0635, 251.223, 10.74,78.8707, 232.179, -5.67749,76.2266, 214.934, -0.987917,105.979, 233.245, 50.9829,102.172, 245.437, 9.19927,89.0713, 224.942, -7.74071,82.6029, 206.378, -1.30424,119.841, 225.971, 50.976,118.523, 232.76, 14.9361,102.261, 212.071, -1.20311,91.0123, 194.551, -0.966849,130.684, 214.587, 48.798,132.941, 223.486, 17.9698,117.95, 211.392, 4.55392,106.488, 199.507, 4.33553,closed
76.7004, 198.203, 68.9602,66.5711, 208.935, 51.7718,54.3252, 224.913, 20.1803,55.8883, 230.757, -4.16834,90.7793, 236.387, 51.7317,86.0554, 251.208, 10.7365,78.8591, 232.164, -5.67939,76.2124, 214.92, -0.98737,105.971, 233.23, 50.9807,102.162, 245.416, 9.19648,89.0587, 224.921, -7.73662,82.5891, 206.36, -1.29195,119.833, 225.954, 50.9736,118.51, 232.734, 14.9381,102.242, 212.04, -1.18746,90.9937, 194.52, -0.940166,130.673, 214.568, 48.7961,132.928, 223.463, 17.9681,117.935, 211.367, 4.55636,106.475, 199.48, 4.34061,closed
76.6889, 198.178, 68.9662,66.5369, 208.896, 51.7816,54.2642, 224.843, 20.1891,55.8256, 230.659, -4.16448,90.7738, 236.355, 51.7272,86.0476, 251.17, 10.7287,78.8445, 232.126, -5.68282,76.1939, 214.884, -0.986212,105.965, 233.195, 50.9745,102.152, 245.371, 9.18965,89.0418, 224.872, -7.72969,82.5717, 206.317, -1.27011,119.825, 225.916, 50.9669,118.496, 232.684, 14.9348,102.219, 211.984, -1.17437,90.9687, 194.466, -0.913858,130.662, 214.527, 48.7902,132.913, 223.414, 17.9615,117.915, 211.316, 4.55722,106.457, 199.427, 4.34717,closed
76.663, 198.137, 68.9728,66.4892, 208.838, 51.7909,54.1915, 224.751, 20.1953,55.7503, 230.54, -4.16441,90.7576, 236.306, 51.7239,86.0307, 251.115, 10.7222,78.8194, 232.072, -5.68504,76.1632, 214.831, -0.984071,105.947, 233.141, 50.9698,102.133, 245.308, 9.18313,89.014, 224.81, -7.72764,82.5395, 206.26, -1.25932,119.805, 225.857, 50.9617,118.471, 232.614, 14.9325,102.184, 211.911, -1.16154,90.9299, 194.395, -0.888898,130.639, 214.464, 48.7858,132.886, 223.342, 17.9571,117.882, 211.243, 4.56053,106.424, 199.354, 4.35597,closed
76.6366, 198.092, 68.9795,66.4368, 208.779, 51.8041,54.1056, 224.664, 20.211,55.6555, 230.428, -4.15383,90.7404, 236.254, 51.7221,86.0117, 251.059, 10.7181,78.7915, 232.017, -5.6857,76.13, 214.779, -0.981111,105.929, 233.084, 50.9659,102.112, 245.245, 9.17799,88.9835, 224.749, -7.72542,82.5041, 206.203, -1.24986,119.784, 225.796, 50.9566,118.445, 232.544, 14.9306,102.147, 211.838, -1.14934,90.8888, 194.325, -0.865394,130.614, 214.399, 48.7807,132.857, 223.27, 17.9528,117.846, 211.169, 4.5644,106.39, 199.277, 4.36521,closed
76.6135, 198.053, 68.9854,66.3972, 208.732, 51.8148,54.0471, 224.599, 20.2232,55.596, 230.344, -4.14473,90.7253, 236.209, 51.7206,85.995, 251.011, 10.7144,78.7672, 231.97, -5.68643,76.101, 214.733, -0.978638,105.913, 233.034, 50.9625,102.093, 245.192, 9.17263,88.9575, 224.698, -7.7261,82.4735, 206.156, -1.24533,119.766, 225.742, 50.9522,118.421, 232.482, 14.9291,102.114, 211.774, -1.13793,90.8527, 194.263, -0.843702,130.593, 214.343, 48.7762,132.831, 223.208, 17.948,117.817, 211.106, 4.56544,106.363, 199.212, 4.37041,closed
76.5936, 198.02, 68.9904,66.3669, 208.695, 51.8242,54.0043, 224.554, 20.2353,55.5478, 230.291, -4.13558,90.7124, 236.17, 51.7192,85.9808, 250.969, 10.7112,78.7463, 231.929, -5.68721,76.076, 214.694, -0.976622,105.899, 232.991, 50.9596,102.078, 245.144, 9.16894,88.9348, 224.651, -7.72244,82.4476, 206.113, -1.23341,119.751, 225.696, 50.9484,118.401, 232.428, 14.928,102.086, 211.718, -1.12738,90.8215, 194.209, -0.82389,130.574, 214.294, 48.7724,132.808, 223.153, 17.9461,117.789, 211.047, 4.57288,106.341, 199.147, 4.38573,closed
76.5762, 197.99, 68.9948,66.3432, 208.666, 51.8324,53.9731, 224.522, 20.2466,55.512, 230.256, -4.12634,90.701, 236.135, 51.7181,85.9683, 250.933, 10.7082,78.7281, 231.894, -5.68805,76.0541, 214.66, -0.974965,105.887, 232.954, 50.9571,102.063, 245.101, 9.16667,88.9146, 224.607, -7.71535,82.4254, 206.073, -1.21602,119.737, 225.656, 50.945,118.384, 232.382, 14.9265,102.062, 211.671, -1.12036,90.7944, 194.164, -0.810332,130.558, 214.251, 48.769,132.785, 223.104, 17.946,117.763, 210.991, 4.58377,106.327, 199.08, 4.40505,closed
76.5044, 197.902, 68.9634,66.2717, 208.593, 51.8106,53.902, 224.471, 20.2367,55.436, 230.213, -4.13589,90.6596, 236.04, 51.697,85.9278, 250.859, 10.6938,78.6642, 231.835, -5.70823,75.9747, 214.603, -1.00065,105.842, 232.844, 50.9297,102.016, 245.01, 9.14608,88.8431, 224.533, -7.73468,82.3395, 206.006, -1.23345,119.685, 225.533, 50.9102,118.325, 232.273, 14.897,101.978, 211.581, -1.1483,90.6949, 194.084, -0.838158,130.495, 214.119, 48.7261,132.716, 222.979, 17.9107,117.679, 210.876, 4.55766,106.244, 198.964, 4.38585,closed
76.4153, 197.808, 68.933,66.1859, 208.517, 51.7892,53.8208, 224.422, 20.2274,55.3533, 230.174, -4.14307,90.5992, 235.943, 51.6827,85.8703, 250.789, 10.6877,78.5862, 231.781, -5.72305,75.8825, 214.549, -1.02334,105.779, 232.735, 50.91,101.953, 244.925, 9.13369,88.7586, 224.469, -7.7516,82.2415, 205.945, -1.25356,119.616, 225.412, 50.8832,118.251, 232.169, 14.876,101.881, 211.497, -1.1716,90.584, 194.009, -0.864468,130.414, 213.989, 48.6905,132.631, 222.862, 17.8829,117.582, 210.77, 4.53524,106.15, 198.856, 4.36763,closed
76.3423, 197.733, 68.9068,66.1163, 208.455, 51.7693,53.7559, 224.38, 20.2159,55.2882, 230.141, -4.15281,90.5477, 235.867, 51.6702,85.8222, 250.733, 10.6815,78.5235, 231.738, -5.73662,75.8089, 214.506, -1.04333,105.725, 232.649, 50.8937,101.901, 244.859, 9.12272,88.6909, 224.419, -7.76876,82.1635, 205.897, -1.27613,119.557, 225.317, 50.8617,118.191, 232.089, 14.8594,101.804, 211.431, -1.1908,90.4968, 193.95, -0.886522,130.349, 213.888, 48.6625,132.564, 222.771, 17.8609,117.506, 210.689, 4.51628,106.075, 198.773, 4.35157,closed
76.2329, 197.645, 68.8728,66.0137, 208.383, 51.7417,53.6654, 224.333, 20.1969,55.2027, 230.104, -4.16974,90.468, 235.775, 51.6551,85.7519, 250.669, 10.6739,78.4365, 231.689, -5.75436,75.7078, 214.457, -1.06954,105.643, 232.546, 50.8757,101.826, 244.783, 9.1103,88.5986, 224.364, -7.79184,82.0564, 205.845, -1.30754,119.469, 225.202, 50.8388,118.104, 231.992, 14.8421,101.699, 211.354, -1.21376,90.3781, 193.881, -0.914871,130.251, 213.766, 48.6328,132.468, 222.662, 17.8385,117.4, 210.593, 4.49491,105.97, 198.677, 4.33147,closed
76.1348, 197.569, 68.8433,65.9203, 208.322, 51.7185,53.5799, 224.293, 20.1819,55.1193, 230.073, -4.18296,90.3928, 235.699, 51.6421,85.6812, 250.616, 10.6682,78.3511, 231.65, -5.76888,75.611, 214.418, -1.09172,105.566, 232.459, 50.8591,101.751, 244.72, 9.0997,88.5085, 224.319, -7.80936,81.956, 205.802, -1.32998,119.387, 225.107, 50.8167,118.021, 231.915, 14.8235,101.6, 211.296, -1.24031,90.2681, 193.83, -0.948523,130.161, 213.665, 48.6037,132.378, 222.575, 17.8134,117.303, 210.521, 4.46495,105.871, 198.606, 4.29475,closed
76.0074, 197.493, 68.8204,65.799, 208.263, 51.7025,53.4684, 224.259, 20.1756,55.0093, 230.053, -4.18707,90.2899, 235.623, 51.6407,85.5852, 250.569, 10.6755,78.2406, 231.619, -5.77278,75.4887, 214.386, -1.10534,105.46, 232.374, 50.8544,101.651, 244.663, 9.10231,88.3929, 224.282, -7.81759,81.8287, 205.765, -1.34768,119.276, 225.012, 50.8064,117.912, 231.843, 14.8173,101.476, 211.244, -1.25749,90.1319, 193.786, -0.975282,130.042, 213.564, 48.5855,132.263, 222.492, 17.8002,117.181, 210.455, 4.44333,105.747, 198.542, 4.262,closed
75.8856, 197.423, 68.8042,65.683, 208.209, 51.6926,53.361, 224.229, 20.1746,54.9029, 230.035, -4.18602,90.1922, 235.553, 51.6441,85.4935, 250.526, 10.6875,78.1338, 231.591, -5.76925,75.3695, 214.358, -1.10772,105.36, 232.294, 50.854,101.554, 244.609, 9.10908,88.2801, 224.247, -7.82029,81.7039, 205.732, -1.35907,119.171, 224.922, 50.8,117.808, 231.775, 14.8138,101.355, 211.199, -1.27404,89.9989, 193.749, -1.00474,129.929, 213.468, 48.5713,132.152, 222.415, 17.7894,117.063, 210.396, 4.42265,105.628, 198.484, 4.22828,closed
